98.97.0.0/24,US,US-IL,Chicago,
98.97.1.0/25,CA,CA-MB,Winnipeg,
98.97.1.254/31,US,US-AZ,Phoenix,
103.152.126.0/27,AU,AU-NSW,Sydney,
103.152.126.32/27,AU,AU-NSW,Sydney,
103.152.126.64/27,AU,AU-NSW,Sydney,
103.152.126.96/27,NZ,NZ-AUK,Auckland,
103.152.127.0/27,AU,AU-NSW,Sydney,
103.152.127.32/27,AU,AU-NSW,Sydney,
103.152.127.64/27,AU,AU-NSW,Sydney,
103.152.127.96/27,NZ,NZ-AUK,Auckland,
103.235.92.0/24,JP,JP-13,Tokyo,
103.235.93.0/24,JP,JP-13,Tokyo,
103.235.94.0/24,SG,SG-01,Singapore,
103.235.95.0/24,SG,SG-01,Singapore,
135.129.0.0/27,US,US-WA,Seattle,
135.129.0.32/27,US,US-WA,Seattle,
135.129.0.64/27,US,US-WA,Seattle,
135.129.0.96/27,CA,CA-BC,Vancouver,
135.129.0.128/27,US,US-WA,Seattle,
135.129.0.160/27,CA,CA-AB,Calgary,
135.129.0.192/27,US,US-WA,Seattle,
135.129.0.224/27,US,US-WA,Seattle,
135.129.1.0/27,US,US-WA,Seattle,
135.129.1.32/27,US,US-WA,Seattle,
135.129.1.64/27,US,US-WA,Seattle,
135.129.1.96/27,CA,CA-BC,Vancouver,
135.129.1.128/27,US,US-WA,Seattle,
135.129.1.160/27,CA,CA-AB,Calgary,
135.129.1.192/27,US,US-WA,Seattle,
135.129.1.224/27,US,US-WA,Seattle,
135.129.8.0/27,US,US-CA,Los Angeles,
135.129.8.32/27,US,US-CA,Los Angeles,
135.129.8.64/27,US,US-CA,Los Angeles,
135.129.8.96/27,US,US-CA,Los Angeles,
135.129.8.128/27,MX,MX-DIF,Mexico City,
135.129.8.160/27,US,US-CA,Los Angeles,
135.129.8.192/27,US,US-CA,Los Angeles,
135.129.8.224/27,US,US-CA,Los Angeles,
135.129.9.0/27,US,US-CA,Los Angeles,
135.129.9.32/27,US,US-CA,Los Angeles,
135.129.9.64/27,US,US-CA,Los Angeles,
135.129.9.96/27,US,US-CA,Los Angeles,
135.129.9.128/27,MX,MX-DIF,Mexico City,
135.129.9.160/27,US,US-CA,Los Angeles,
135.129.9.192/27,US,US-CA,Los Angeles,
