cidr,country,region,city,pop,code,dns_ptr,pop_dns_ptr_match
2605:59c8:3800::/40,CA,CA-ON,Toronto,mntlcan1,yul,customer.mntlcan1.isp.starlink.com.,True
2605:59c8:3900::/40,US,US-AZ,Phoenix,tmpeazx1,phx,customer.tmpeazx1.isp.starlink.com.,True
2605:59c8:3a00::/40,US,US-MN,Minneapolis,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59c8:3b00::/40,US,US-AL,Huntsville,atlagax1,atl,customer.mplsmnx1.isp.starlink.com.,False
2605:59c8:3c00::/40,CA,CA-MB,Winnipeg,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59c8:3d00::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:3e00::/40,US,US-HI,Honolulu,lsancax1,lax,customer.lsancax1.isp.starlink.com.,True
2605:59c8:3f00::/40,US,US-AK,Anchorage,sttlwax1,sea,customer.sttlwax1.isp.starlink.com.,True
2605:59c8:4000::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4100::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4200::/40,MX,MX-CMX,Mexico City,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4300::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4400::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4500::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4600::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4700::/40,US,US-TX,Dallas,dllstxx1,dfw,customer.dllstxx1.isp.starlink.com.,True
2605:59c8:4800::/40,US,US-MO,Kansas City,knsymox1,mci,customer.rdmdwax3.isp.starlink.com.,False
2605:59c8:4900::/40,US,US-MO,Kansas City,knsymox1,mci,customer.rdmdwax3.isp.starlink.com.,False
2605:59c8:4a00::/40,US,US-MO,Kansas City,knsymox1,mci,customer.rdmdwax3.isp.starlink.com.,False
2605:59c8:4b00::/40,BQ,BQ-BO,Kralendijk,bgtacol1,bog,customer.bgtacol1.isp.starlink.com.,True
2605:59c8:4c00::/40,FK,,Stanley,sntochl1,scl,customer.bnssarg1.isp.starlink.com.,False
2605:59c8:4d00::/40,US,US-UT,Salt Lake City,sltyutx1,pvu,customer.sltyutx1.isp.starlink.com.,True
2605:59c8:5000::/40,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
2605:59c8:5100::/40,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
2605:59c8:5200::/40,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
2605:59c8:5300::/40,US,US-CO,Denver,dnvrcox1,den,customer.dnvrcox1.isp.starlink.com.,True
2605:59c8:5400::/40,SN,SN-DK,Dakar,mdrdesp1,mad,,False
2605:59c8:5500::/40,ML,ML-BKO,Bamako,mdrdesp1,mad,,False
2605:59c8:5600::/40,BF,BF-03,Ouagadougou,lgosnga1,los,,False
2605:59c8:6000::/40,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.isp.starlink.com.,True
2605:59c8:6100::/40,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.isp.starlink.com.,True
2605:59c8:6200::/40,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.isp.starlink.com.,True
2605:59c8:6300::/40,US,US-GA,Atlanta,atlagax1,atl,customer.atlagax1.isp.starlink.com.,True
2605:59c8:6500::/40,VE,VE-A,Caracas,frtabra1,for,customer.mmmiflx1.isp.starlink.com.,False
2605:59c8:6800::/40,GF,,Cayenne,frtabra1,for,customer.frtabra1.isp.starlink.com.,True
2605:59c8:6900::/40,BR,BR-CE,Fortaleza,frtabra1,for,customer.frtabra1.isp.starlink.com.,True
2605:59c8:6a00::/40,SR,SR-PM,Paramaribo,frtabra1,for,customer.frtabra1.isp.starlink.com.,True
2605:59c8:6b00::/40,US,US-AR,Little Rock,knsymox1,mci,,False
2605:59c8:6c00::/40,ZM,ZM-09,Lusaka,jhngzaf1,jnb,,False
2605:59c8:6d00::/40,SS,SS-EC,Juba,nrbiken1,nbo,,False
2605:59c8:6e00::/40,KY,,George Town,mmmiflx1,mia,,False
2605:59c8:7000::/40,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.isp.starlink.com.,True
2605:59c8:7100::/40,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.isp.starlink.com.,True
2605:59c8:7300::/40,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.isp.starlink.com.,True
2605:59c8:7400::/40,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.isp.starlink.com.,True
2605:59c8:7600::/40,MX,MX-CMX,Mexico City,qrtomex1,qro,customer.qrtomex1.isp.starlink.com.,True
2605:59c8:8100::/40,TG,TG-M,Lome,lgosnga1,los,,False
2605:59c8:8200::/40,US,US-OR,Portland,prtdorx3,pdx2,,False
2605:59c8:8300::/40,US,US-GA,Atlanta,atlagax3,atl2,,False
2605:59ca:1000::/40,CA,CA-MB,Winnipeg,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59ca:1100::/40,CA,CA-SK,Regina,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59ca:1200::/40,CA,CA-ON,Toronto,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59ca:1300::/40,US,US-MN,Minneapolis,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59ca:1400::/40,CA,CA-ON,Toronto,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59ca:1500::/40,CA,CA-NU,Iqaluit,mntlcan1,yul,customer.mntlcan1.isp.starlink.com.,True
2605:59ca:1600::/40,US,US-MN,Minneapolis,mplsmnx1,msp,customer.mplsmnx1.isp.starlink.com.,True
2605:59ca:2000::/40,US,US-ID,Boise,sltyutx1,pvu,,False
2605:59ca:2100::/40,US,US-MT,Billings,sltyutx1,pvu,,False
2605:59ca:2200::/40,US,US-CO,Denver,sltyutx1,pvu,,False
2605:59ca:2300::/40,US,US-WY,Cheyenne,sltyutx1,pvu,,False
2605:59ca:2400::/40,US,US-NV,Las Vegas,sltyutx1,pvu,,False
2605:59ca:2500::/40,US,US-OR,Portland,sltyutx1,pvu,,False
2605:59ca:2600::/40,US,US-NM,Albuquerque,sltyutx1,pvu,,False
2605:59ca:2700::/40,US,US-AZ,Phoenix,sltyutx1,pvu,,False
2605:59ca:2800::/40,US,US-WV,Charleston,ashnvax2,iad,,False
2605:59ca:2900::/40,US,US-PA,Philadelphia,ashnvax2,iad,,False
2605:59ca:2a00::/40,US,US-NC,Charlotte,ashnvax2,iad,,False
2605:59ca:2b00::/40,US,US-OH,Columbus,ashnvax2,iad,,False
2605:59ca:2c00::/40,US,US-MD,Baltimore,ashnvax2,iad,,False
2605:59ca:2d00::/40,US,US-KY,Louisville,ashnvax2,iad,,False
2605:59ca:2e00::/40,US,US-DE,Wilmington,ashnvax2,iad,,False
2605:59ca:2f00::/40,SD,SD-KH,Khartoum,frntdeu1,fra,,False
2605:59ca:3000::/40,US,US-NY,New York,ashnvax2,iad,,False
2605:59ca:3100::/40,US,US-DC,Washington D.C.,ashnvax2,iad,,False
2605:59ca:3200::/40,US,US-NJ,Newark,ashnvax2,iad,,False
2605:59ca:3300::/40,US,US-OR,Portland,sttlwax1,sea,,False
2605:59ca:3400::/40,US,US-ID,Boise,sttlwax1,sea,,False
2605:59ca:3500::/40,US,US-OR,Portland,snjecax1,sjc,,False
2605:59ca:3600::/40,US,US-NV,Las Vegas,snjecax1,sjc,,False
2605:59ca:3700::/40,US,US-NV,Las Vegas,lsancax1,lax,,False
2605:59ca:3800::/40,US,US-AZ,Phoenix,lsancax1,lax,,False
2605:59ca:3900::/40,US,US-NM,Albuquerque,tmpeazx1,phx,,False
2605:59ca:3a00::/40,US,US-TX,El Paso,tmpeazx1,phx,,False
2605:59ca:3b00::/40,US,US-GA,Atlanta,mmmiflx1,mia,,False
2605:59ca:3c00::/40,US,US-ME,Portland,nwyynyx1,lga,,False
2605:59ca:3d00::/40,US,US-PA,Philadelphia,nwyynyx1,lga,,False
2605:59ca:3e00::/40,US,US-VT,Burlington,nwyynyx1,lga,,False
2605:59ca:3f00::/40,US,US-NH,Manchester,nwyynyx1,lga,,False
2605:59ca:4000::/40,US,US-MA,Boston,nwyynyx1,lga,,False
2605:59ca:4100::/40,US,US-NJ,Newark,nwyynyx1,lga,,False
2605:59ca:4200::/40,US,US-CT,Bridgeport,nwyynyx1,lga,,False
2605:59ca:4300::/40,US,US-RI,Providence,nwyynyx1,lga,,False
2605:59ca:4400::/40,US,US-NH,Manchester,mntlcan1,yul,,False
2605:59ca:4500::/40,US,US-VT,Burlington,mntlcan1,yul,,False
2605:59ca:4600::/40,US,US-NY,New York,mntlcan1,yul,,False
2605:59ca:4700::/40,US,US-NC,Charlotte,atlagax1,atl,,False
2605:59ca:4800::/40,US,US-AL,Huntsville,atlagax1,atl,,False
2605:59ca:4900::/40,US,US-TN,Nashville,atlagax1,atl,,False
2605:59ca:4a00::/40,US,US-SC,Charleston,atlagax1,atl,,False
2605:59ca:4b00::/40,US,US-MS,Jackson,atlagax1,atl,,False
2605:59ca:4c00::/40,US,US-FL,Miami,atlagax1,atl,,False
2605:59ca:4d00::/40,US,US-VA,Ashburn,atlagax1,atl,,False
2605:59ca:4e00::/40,US,US-KY,Louisville,atlagax1,atl,,False
2605:59ca:4f00::/40,US,US-LA,New Orleans,atlagax1,atl,,False
2605:59ca:5000::/40,US,US-ID,Boise,clgycan1,yyc,,False
2605:59ca:5100::/40,US,US-LA,New Orleans,dllstxx1,dfw,,False
2605:59ca:5200::/40,US,US-LA,New Orleans,dllstxx1,dfw,,False
2605:59ca:5300::/40,US,US-OK,Oklahoma City,dllstxx1,dfw,,False
2605:59ca:5400::/40,US,US-AR,Little Rock,dllstxx1,dfw,,False
2605:59ca:5500::/40,US,US-MS,Jackson,dllstxx1,dfw,,False
2605:59ca:5600::/40,US,US-WI,Milwaukee,mplsmnx1,msp,,False
2605:59ca:5700::/40,US,US-SD,Sioux Falls,mplsmnx1,msp,,False
2605:59ca:5800::/40,US,US-ND,Fargo,mplsmnx1,msp,,False
2605:59ca:5900::/40,US,US-IA,Des Moines,mplsmnx1,msp,,False
2605:59ca:5a00::/40,US,US-MI,Detroit,mplsmnx1,msp,,False
2605:59ca:5b00::/40,US,US-NE,Omaha,dnvrcox1,den,,False
2605:59ca:5c00::/40,US,US-KS,Topeka,dnvrcox1,den,,False
2605:59ca:5d00::/40,US,US-OK,Oklahoma City,dnvrcox1,den,,False
2605:59ca:5e00::/40,US,US-SD,Sioux Falls,dnvrcox1,den,,False
2605:59ca:5f00::/40,US,US-WY,Cheyenne,dnvrcox1,den,,False
2605:59ca:6000::/40,US,US-NM,Albuquerque,dnvrcox1,den,,False
2605:59ca:6100::/40,US,US-TX,Dallas,dnvrcox1,den,,False
2605:59ca:6200::/40,US,US-IA,Des Moines,dnvrcox1,den,,False
2605:59ca:6300::/40,US,US-ND,Fargo,dnvrcox1,den,,False
2605:59ca:6400::/40,US,US-MT,Billings,dnvrcox1,den,,False
2605:59ca:6500::/40,US,US-WI,Milwaukee,chcoilx1,ord,,False
2605:59ca:6600::/40,US,US-MI,Detroit,chcoilx1,ord,,False
2605:59ca:6700::/40,US,US-IN,Indianapolis,chcoilx1,ord,,False
2605:59ca:6800::/40,US,US-KY,Louisville,chcoilx1,ord,,False
2605:59ca:6900::/40,US,US-OH,Colombus,chcoilx1,ord,,False
2605:59ca:6a00::/40,US,US-TN,Nashville,chcoilx1,ord,,False
2605:59ca:6b00::/40,US,US-VA,Ashburn,chcoilx1,ord,,False
2605:59ca:6c00::/40,US,US-MN,Minnesota,chcoilx1,ord,,False
2605:59ca:6d00::/40,US,US-IA,Des Moines,chcoilx1,ord,,False
2605:59ca:6e00::/40,US,US-TN,Nashville,chcoilx1,ord,,False
2605:59ca:6f00::/40,US,US-KS,Wichita,knsymox1,mci,,False
2605:59ca:7000::/40,US,US-IA,Des Moines,knsymox1,mci,,False
2605:59ca:7100::/40,US,US-NE,Omaha,knsymox1,mci,,False
2605:59ca:7200::/40,US,US-OK,Oklahoma City,knsymox1,mci,,False
2605:59ca:7300::/40,US,US-AR,Little Rock,knsymox1,mci,,False
2605:59ca:8100::/40,RE,,Saint-Denis,jhngzaf1,jnb,,False
2605:59ca:8200::/40,MG,MG-T,Antananarivo,jhngzaf1,jnb,,False
2605:59ca:8300::/40,ZW,ZW-HA,Harare,jhngzaf1,jnb,,False
2605:59ca:8400::/40,YT,,Mayotte,jhngzaf1,jnb,,False
2605:59ca:8600::/40,MZ,MZ-MPM,Maputo,jhngzaf1,jnb,,False
2605:59ca:8700::/40,SZ,SZ-HH,Mbabane,jhngzaf1,jnb,,False
2605:59ca:8800::/40,LS,LS-A,Maseru,jhngzaf1,jnb,,False
2605:59ca:8900::/40,MW,MW-LI,Lilongwe,jhngzaf1,jnb,,False
2605:59ca:8b00::/40,MQ,,Fort-de-France,mmmiflx1,mia,,False
2605:59ca:8c00::/40,MF,,Marigot,mmmiflx1,mia,,False
2605:59ca:8d00::/40,DM,DM-04,Roseau,mmmiflx1,mia,,False
2605:59ca:8e00::/40,GP,,Basse-Terre,mmmiflx1,mia,,False
2605:59ca:8f00::/40,SX,,Philipsburg,mmmiflx1,mia,,False
2605:59ca:9000::/40,VI,,Charlotte Amalie,mmmiflx1,mia,,False
2605:59ca:9100::/40,DO,DO-01,Santo Domingo,mmmiflx1,mia,,False
2605:59ca:9200::/40,BS,BS-NP,Nassau,mmmiflx1,mia,,False
2605:59ca:9300::/40,BL,,Gustavia,mmmiflx1,mia,,False
2803:9810:3000::/40,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:3100::/40,BR,BR-SP,Sao Paulo,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:3200::/40,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:3300::/40,BO,BO-S,Santa Cruz de la Sierra,splobra1,gru,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3400::/40,EC,EC-P,Quito,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
2803:9810:3500::/40,BR,BR-SP,Sao Paulo,limaper1,lim,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3600::/40,BO,BO-S,Santa Cruz de la Sierra,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:3700::/40,BO,BO-S,Santa Cruz de la Sierra,limaper1,lim,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3800::/40,AR,AR-C,Buenos Aires,splobra1,gru,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3900::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3a00::/40,VE,VE-A,Caracas,bgtacol1,bog,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3b00::/40,BR,BR-DF,Brasilia,brsabra1,bsb,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3c00::/40,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:3d00::/40,CL,CL-RM,Santiago,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:3e00::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:3f00::/40,BR,BR-CE,Fortaleza,frtabra1,for,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:4000::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4100::/40,PY,PY-ASU,Asuncion,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4200::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4300::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4400::/40,AR,AR-C,Buenos Aires,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4500::/40,UY,UY-MO,Montevideo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4600::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4800::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4900::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4a00::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4b00::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:4c00::/40,BR,BR-DF,Brasília,brsabra1,bsb,customer.splobra1.pop.starlinkisp.net.,False
2803:9810:4d00::/40,BR,BR-DF,Brasília,brsabra1,bsb,customer.splobra1.pop.starlinkisp.net.,False
2803:9810:4e00::/40,BR,BR-DF,Brasília,brsabra1,bsb,customer.splobra1.pop.starlinkisp.net.,False
2803:9810:4f00::/40,PY,PY-ASU,Asuncion,brsabra1,bsb,customer.splobra1.pop.starlinkisp.net.,False
2803:9810:5000::/40,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
2803:9810:5100::/40,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
2803:9810:5200::/40,PA,PA-8,Panama City,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
2803:9810:5500::/40,BR,BR-SP,Sao Paulo,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
2803:9810:5600::/40,VE,VE-A,Caracas,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
2803:9810:5900::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:5a00::/40,CR,CR-SJ,San Jose,qrtomex1,qro,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:5b00::/40,GY,GY-DE,Georgetown,frtabra1,for,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:5c00::/40,CR,CR-SJ,San Jose,gtmygtm1,gua,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:5d00::/40,PA,PA-8,Panama City,gtmygtm1,gua,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:5e00::/40,MX,MX-CMX,Mexico City,gtmygtm1,gua,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:5f00::/40,HN,HN-FM,Tegucigalpa,gtmygtm1,gua,customer.bgtacol1.pop.starlinkisp.net.,False
2803:9810:6000::/40,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
2803:9810:6100::/40,PE,PE-LMA,Lima,limaper1,lim,customer.limaper1.pop.starlinkisp.net.,True
2803:9810:6300::/40,SV,SV-SS,San Salvador,gtmygtm1,gua,customer.limaper1.pop.starlinkisp.net.,False
2803:9810:6400::/40,BR,BR-SP,Sao Paulo,splobra1,gru,customer.splobra1.pop.starlinkisp.net.,True
2803:9810:6500::/40,NI,NI-MN,Managua,gtmygtm1,gua,customer.limaper1.pop.starlinkisp.net.,False
2803:9810:6800::/40,CO,CO-DC,Bogota,bgtacol1,bog,customer.bgtacol1.pop.starlinkisp.net.,True
2803:9810:7000::/40,BR,BR-CE,Fortaleza,frtabra1,for,customer.frtabra1.pop.starlinkisp.net.,True
2803:9810:7200::/40,BR,BR-CE,Fortaleza,frtabra1,for,customer.frtabra1.pop.starlinkisp.net.,True
2803:9810:8400::/40,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:8500::/40,CL,CL-RM,Santiago,splobra1,gru,customer.sntochl1.pop.starlinkisp.net.,False
2803:9810:8600::/40,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:8700::/40,AR,AR-C,Buenos Aires,sntochl1,scl,customer.sntochl1.pop.starlinkisp.net.,True
2803:9810:a000::/40,HT,HT-OU,Port-au-Prince,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
2803:9810:a100::/40,BR,BR-SP,Sao Paulo,limaper1,lim,customer.mmmiflx1.pop.starlinkisp.net.,False
2803:9810:a200::/40,MX,MX-CMX,Mexico City,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
2803:9810:a500::/40,AG,AG-04,Saint John's,mmmiflx1,mia,customer.mmmiflx1.pop.starlinkisp.net.,True
2803:9810:b000::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b100::/40,UY,UY-MO,Montevideo,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b200::/40,BR,BR-SP,Sao Paulo,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b400::/40,BR,BR-SP,Sao Paulo,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b500::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b600::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b700::/40,AR,AR-C,Buenos Aires,bnssarg1,eze,customer.bnssarg1.pop.starlinkisp.net.,True
2803:9810:b800::/40,EC,EC-P,Quito,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:b900::/40,PE,PE-LMA,Lima,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:ba00::/40,CR,CR-SJ,San Jose,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:bb00::/40,TT,TT-POS,Port of Spain,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:bc00::/40,VC,VC-04,Kingstown,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:bd00::/40,GD,GD-03,Saint George's,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:be00::/40,BB,BB-08,Bridgetown,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:bf00::/40,LC,LC-02,Castries,bgtacol1,bog,customer.bnssarg1.pop.starlinkisp.net.,False
2803:9810:c000::/40,CO,CO-DC,Bogota,limaper1,lim,customer.sa.mc.starlinkisp.net.,False
2803:9810:c100::/40,EC,EC-P,Quito,limaper1,lim,customer.sa.mc.starlinkisp.net.,False
2803:9810:c200::/40,CL,CL-RM,Santiago,limaper1,lim,customer.sa.mc.starlinkisp.net.,False
2803:9810:c300::/40,DO,DO-01,Santo Domingo,mmmiflx1,mia,customer.sa.mc.starlinkisp.net.,False
2803:9810:c400::/40,PY,PY-ASU,Asuncion,bnssarg1,eze,customer.sa.mc.starlinkisp.net.,False
2a0d:3341:b100::/40,DE,DE-BE,Berlin,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
2a0d:3341:b300::/40,DE,DE-BE,Berlin,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
2a0d:3341:b400::/40,FR,FR-IDF,Paris,mdrdesp1,mad,customer.frntdeu1.pop.starlinkisp.net.,False
2a0d:3341:b500::/40,BE,BE-BRU,Brussels,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
2a0d:3341:b600::/40,IE,IE-D,Dublin,lndngbr1,lhr,customer.frntdeu1.pop.starlinkisp.net.,False
2a0d:3341:b700::/40,GB,GB-LND,London,lndngbr1,lhr,customer.frntdeu1.pop.starlinkisp.net.,False
2a0d:3341:b800::/40,IT,IT-25,Milan,mlnnita1,mxp,customer.frntdeu1.pop.starlinkisp.net.,False
2a0d:3341:b900::/40,NL,NL-NH,Amsterdam,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
2a0d:3341:ba00::/40,UA,UA-30,Kyiv,wrswpol1,waw,customer.frntdeu1.pop.starlinkisp.net.,False
2a0d:3341:bb00::/40,NO,NO-03,Oslo,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
2a0d:3341:bc00::/40,YE,YE-AD,Aden,nrbiken1,nbo,customer.frntdeu1.pop.starlinkisp.net.,False
2a0d:3341:bd00::/40,YE,YE-AD,Aden,frntdeu1,fra,customer.frntdeu1.pop.starlinkisp.net.,True
2a0d:3341:c000::/40,QA,QA-DA,Doha,dohaqat1,doh,customer.dohaqat1.pop.starlinkisp.net.,True
2a0d:3341:c400::/40,PL,PL-14,Warsaw,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
2a0d:3341:c700::/40,UA,UA-30,Kyiv,wrswpol1,waw,customer.dohaqat1.pop.starlinkisp.net.,False
2a0d:3341:c900::/40,UA,UA-30,Kyiv,wrswpol1,waw,customer.dohaqat1.pop.starlinkisp.net.,False
2a0d:3341:ca00::/40,FR,FR-IDF,Paris,mlnnita1,mxp,customer.dohaqat1.pop.starlinkisp.net.,False
2a0d:3341:cc00::/40,IT,IT-25,Milan,mlnnita1,mxp,customer.mlnnita1.pop.starlinkisp.net.,True
2a0d:3341:cd00::/40,FR,FR-IDF,Paris,mlnnita1,mxp,customer.dohaqat1.pop.starlinkisp.net.,False
2a0d:3341:cf00::/40,DE,DE-BE,Berlin,mlnnita1,mxp,customer.dohaqat1.pop.starlinkisp.net.,False
2a0d:3341:d400::/40,OM,OM-MA,Muscat,msctomn1,mct,customer.msctomn1.pop.starlinkisp.net.,True
2a0d:3341:d800::/40,PL,PL-14,Warsaw,wrswpol1,waw,customer.wrswpol1.pop.starlinkisp.net.,True
2a0d:3341:d900::/40,UA,UA-30,Kyiv,wrswpol1,waw,customer.mlnnita1.pop.starlinkisp.net.,False
2a0d:3341:dd00::/40,IT,IT-25,Milan,mlnnita1,mxp,customer.mlnnita1.pop.starlinkisp.net.,True
2a0d:3341:de00::/40,IQ,IQ-BG,Baghdad,sfiabgr1,sof,customer.mlnnita1.pop.starlinkisp.net.,False
2a0d:3341:df00::/40,SY,SY-DI,Damascus,sfiabgr1,sof,customer.mlnnita1.pop.starlinkisp.net.,False
2a0d:3341:e000::/40,SD,SD-KH,Khartoum,sfiabgr1,sof,customer.sfiabgr1.pop.starlinkisp.net.,True
2a0d:3341:e400::/40,LY,LY-JI,Tripoli,sfiabgr1,sof,customer.mc.starlinkisp.net.,False
2a0d:3341:e500::/40,AE,AE-DU,Dubai,dohaqat1,doh,customer.mc.starlinkisp.net.,False
2a0d:3341:e600::/40,LU,LU-LU,Luxembourg,frntdeu1,fra,customer.mc.starlinkisp.net.,False
2a0d:3341:e700::/40,FI,FI-18,Helsinki,frntdeu1,fra,customer.mc.starlinkisp.net.,False
2a0d:3341:e800::/40,SJ,,Longyearben,frntdeu1,fra,customer.mc.starlinkisp.net.,False
