KI,-11.42708966791407,-151.76996626834907,http://maps.google.com/maps?z=12&t=m&q=loc:-11.42708966791407+-151.76996626834907
KI,-9.911363326861352,-150.20910875581797,http://maps.google.com/maps?z=12&t=m&q=loc:-9.911363326861352+-150.20910875581797
KI,-5.635847384159868,-155.88013280840613,http://maps.google.com/maps?z=12&t=m&q=loc:-5.635847384159868+-155.88013280840613
KI,-4.6758765555986175,-174.52074428740323,http://maps.google.com/maps?z=12&t=m&q=loc:-4.6758765555986175+-174.52074428740323
KI,-4.531384618872132,-172.20317529184672,http://maps.google.com/maps?z=12&t=m&q=loc:-4.531384618872132+-172.20317529184672
KI,-4.431113639592032,-171.20295650429765,http://maps.google.com/maps?z=12&t=m&q=loc:-4.431113639592032+-171.20295650429765
KI,-4.027777568439851,-154.95059480118408,http://maps.google.com/maps?z=12&t=m&q=loc:-4.027777568439851+-154.95059480118408
KI,-3.733838834034552,-170.64497929220653,http://maps.google.com/maps?z=12&t=m&q=loc:-3.733838834034552+-170.64497929220653
KI,-3.6174882011419776,-174.11553598393854,http://maps.google.com/maps?z=12&t=m&q=loc:-3.6174882011419776+-174.11553598393854
KI,-3.5521493820170322,-171.50798867506293,http://maps.google.com/maps?z=12&t=m&q=loc:-3.5521493820170322+-171.50798867506293
KI,-3.1315663393758317,-171.06145385891656,http://maps.google.com/maps?z=12&t=m&q=loc:-3.1315663393758317+-171.06145385891656
KI,-2.796647836650275,-171.69567469042263,http://maps.google.com/maps?z=12&t=m&q=loc:-2.796647836650275+-171.69567469042263
KI,1.8478260209553115,-157.34375335639484,http://maps.google.com/maps?z=12&t=m&q=loc:1.8478260209553115+-157.34375335639484
KI,3.893366343267298,-159.33167984535575,http://maps.google.com/maps?z=12&t=m&q=loc:3.893366343267298+-159.33167984535575
KI,4.710445714510539,-160.4146638649221,http://maps.google.com/maps?z=12&t=m&q=loc:4.710445714510539+-160.4146638649221
KI,-2.6310901881594035,176.80617880547317,http://maps.google.com/maps?z=12&t=m&q=loc:-2.6310901881594035+176.80617880547317
KI,-2.455296844044407,175.98320591060283,http://maps.google.com/maps?z=12&t=m&q=loc:-2.455296844044407+175.98320591060283
KI,-1.8905003399313853,175.56473766920683,http://maps.google.com/maps?z=12&t=m&q=loc:-1.8905003399313853+175.56473766920683
KI,-1.3394453074825476,174.85656891752703,http://maps.google.com/maps?z=12&t=m&q=loc:-1.3394453074825476+174.85656891752703
KI,-1.3499728726968743,175.9866796244915,http://maps.google.com/maps?z=12&t=m&q=loc:-1.3499728726968743+175.9866796244915
KI,-1.3250396773853144,176.4183133245634,http://maps.google.com/maps?z=12&t=m&q=loc:-1.3250396773853144+176.4183133245634
KI,-0.8983299300244522,169.56195177543077,http://maps.google.com/maps?z=12&t=m&q=loc:-0.8983299300244522+169.56195177543077
KI,-0.6188357599386831,174.36155998971037,http://maps.google.com/maps?z=12&t=m&q=loc:-0.6188357599386831+174.36155998971037
KI,0.15762459941067392,173.6393042283788,http://maps.google.com/maps?z=12&t=m&q=loc:0.15762459941067392+173.6393042283788
KI,0.23073002540773419,173.36908407543334,http://maps.google.com/maps?z=12&t=m&q=loc:0.23073002540773419+173.36908407543334
KI,0.3959672224775234,173.89657222155458,http://maps.google.com/maps?z=12&t=m&q=loc:0.3959672224775234+173.89657222155458
KI,0.9407392838612797,173.0354713851877,http://maps.google.com/maps?z=12&t=m&q=loc:0.9407392838612797+173.0354713851877
KI,1.6756091029805573,172.96977800009915,http://maps.google.com/maps?z=12&t=m&q=loc:1.6756091029805573+172.96977800009915
KI,2.006829239289336,173.2773767873309,http://maps.google.com/maps?z=12&t=m&q=loc:2.006829239289336+173.2773767873309
KI,3.1863012140436715,172.84866878179818,http://maps.google.com/maps?z=12&t=m&q=loc:3.1863012140436715+172.84866878179818
PN,-25.049346619325604,-130.12430828312637,http://maps.google.com/maps?z=12&t=m&q=loc:-25.049346619325604+-130.12430828312637
PN,-24.646874179206826,-124.79383838588326,http://maps.google.com/maps?z=12&t=m&q=loc:-24.646874179206826+-124.79383838588326
PN,-24.3643288645828,-128.31117876267075,http://maps.google.com/maps?z=12&t=m&q=loc:-24.3643288645828+-128.31117876267075
PN,-23.95197092811265,-130.7470269834573,http://maps.google.com/maps?z=12&t=m&q=loc:-23.95197092811265+-130.7470269834573
CO,4.469238038094949,-74.62318728274563,http://maps.google.com/maps?z=12&t=m&q=loc:4.469238038094949+-74.62318728274563
CO,4.76904511643633,-73.9010407564837,http://maps.google.com/maps?z=12&t=m&q=loc:4.76904511643633+-73.9010407564837
AR,-35.029098073542926,-59.003798209300854,http://maps.google.com/maps?z=12&t=m&q=loc:-35.029098073542926+-59.003798209300854
AR,-34.99191880027632,-58.031548144360016,http://maps.google.com/maps?z=12&t=m&q=loc:-34.99191880027632+-58.031548144360016
AR,-34.802509511746955,-58.72641838485037,http://maps.google.com/maps?z=12&t=m&q=loc:-34.802509511746955+-58.72641838485037
AR,-34.5057718386374,-58.433268928535895,http://maps.google.com/maps?z=12&t=m&q=loc:-34.5057718386374+-58.433268928535895
AR,-34.25226906949444,-58.9704233700506,http://maps.google.com/maps?z=12&t=m&q=loc:-34.25226906949444+-58.9704233700506
CO,4.935436590186289,-73.67858194248659,http://maps.google.com/maps?z=12&t=m&q=loc:4.935436590186289+-73.67858194248659
