-80.212271 14.862655,-80.2122709107895,14.86265519024773,http://maps.google.com/maps?z=12&t=m&q=loc:-80.2122709107895+14.86265519024773
-89.894711 69.601765,-89.89471051039428,69.60176456612021,http://maps.google.com/maps?z=12&t=m&q=loc:-89.89471051039428+69.60176456612021
Y:-73.458836 X:-102.169922,-73.45883550506674,-102.16992244983409,http://maps.google.com/maps?z=12&t=m&q=loc:-73.45883550506674+-102.16992244983409
-73.237802 -78.533552,-73.23780172516682,-78.53355228119337,http://maps.google.com/maps?z=12&t=m&q=loc:-73.23780172516682+-78.53355228119337
-73.118308 -77.599676,-73.11830795890509,-77.59967580115728,http://maps.google.com/maps?z=12&t=m&q=loc:-73.11830795890509+-77.59967580115728
-64.362559 -61.901725,-64.36255939097212,-61.90172504153117,http://maps.google.com/maps?z=12&t=m&q=loc:-64.36255939097212+-61.90172504153117
Y:-89.490286 X:167.594075,-89.49028550078353,167.5940749571652,http://maps.google.com/maps?z=12&t=m&q=loc:-89.49028550078353+167.5940749571652
Y:-89.637208 X:164.916837,-89.63720835048802,164.91683654240285,http://maps.google.com/maps?z=12&t=m&q=loc:-89.63720835048802+164.91683654240285
Y:-88.647260 X:177.088357,-88.6472596695211,177.0883573517571,http://maps.google.com/maps?z=12&t=m&q=loc:-88.6472596695211+177.0883573517571
Y:-70.486121 X:163.378569,-70.48612111751171,163.3785687036681,http://maps.google.com/maps?z=12&t=m&q=loc:-70.48612111751171+163.3785687036681
Y:-89.058384 X:177.337721,-89.05838392541251,177.3377211679036,http://maps.google.com/maps?z=12&t=m&q=loc:-89.05838392541251+177.3377211679036
Y:-87.828193 X:174.411567,-87.82819299763756,174.41156662015118,http://maps.google.com/maps?z=12&t=m&q=loc:-87.82819299763756+174.41156662015118
Y:-87.652800 X:175.281029,-87.65280017058348,175.2810294043353,http://maps.google.com/maps?z=12&t=m&q=loc:-87.65280017058348+175.2810294043353
Y:-86.718628 X:174.764890,-86.71862830907236,174.76488962510197,http://maps.google.com/maps?z=12&t=m&q=loc:-86.71862830907236+174.76488962510197
Y:-86.421443 X:175.389044,-86.42144345574033,175.38904351043175,http://maps.google.com/maps?z=12&t=m&q=loc:-86.42144345574033+175.38904351043175
Y:-86.177612 X:175.419596,-86.17761232000954,175.41959620235627,http://maps.google.com/maps?z=12&t=m&q=loc:-86.17761232000954+175.41959620235627
Y:-85.780696 X:174.465159,-85.78069628893749,174.46515894147808,http://maps.google.com/maps?z=12&t=m&q=loc:-85.78069628893749+174.46515894147808
Y:-85.645364 X:174.637069,-85.6453639699574,174.63706875730165,http://maps.google.com/maps?z=12&t=m&q=loc:-85.6453639699574+174.63706875730165
Y:-85.468591 X:174.903116,-85.46859106069473,174.9031159357767,http://maps.google.com/maps?z=12&t=m&q=loc:-85.46859106069473+174.9031159357767
Y:-85.354455 X:174.500546,-85.35445539630375,174.5005458698728,http://maps.google.com/maps?z=12&t=m&q=loc:-85.35445539630375+174.5005458698728
Y:-84.855851 X:174.645653,-84.85585105563689,174.64565273534404,http://maps.google.com/maps?z=12&t=m&q=loc:-84.85585105563689+174.64565273534404
Y:-84.724456 X:175.528969,-84.7244556869612,175.52896865245924,http://maps.google.com/maps?z=12&t=m&q=loc:-84.7244556869612+175.52896865245924
Y:-84.170990 X:174.930564,-84.17098993751969,174.93056421589196,http://maps.google.com/maps?z=12&t=m&q=loc:-84.17098993751969+174.93056421589196
Y:-84.048066 X:175.063688,-84.04806596648791,175.06368836704002,http://maps.google.com/maps?z=12&t=m&q=loc:-84.04806596648791+175.06368836704002
Y:-83.874061 X:175.245049,-83.87406057845922,175.24504938622073,http://maps.google.com/maps?z=12&t=m&q=loc:-83.87406057845922+175.24504938622073
Y:-83.510137 X:174.749297,-83.51013677564593,174.74929661190228,http://maps.google.com/maps?z=12&t=m&q=loc:-83.51013677564593+174.74929661190228
Y:-83.340659 X:174.881804,-83.34065914264444,174.88180373375974,http://maps.google.com/maps?z=12&t=m&q=loc:-83.34065914264444+174.88180373375974
Y:-82.938614 X:175.014004,-82.93861419004458,175.0140038905762,http://maps.google.com/maps?z=12&t=m&q=loc:-82.93861419004458+175.0140038905762
